date,state,cases,deaths,accumulated_cases,accumulated_deaths
2022-08-15,Pennsylvania,3837,24,3134837,46422
2022-08-16,Pennsylvania,6338,0,3141175,46422
2022-08-17,Pennsylvania,6299,72,3147474,46494
2022-08-18,Pennsylvania,0,0,3147474,46494
2022-08-19,Pennsylvania,0,0,3147474,46494
2022-08-20,Pennsylvania,0,0,3147474,46494
2022-08-21,Pennsylvania,0,0,3147474,46494
2022-08-22,Pennsylvania,2774,20,3150248,46514
2022-08-23,Pennsylvania,0,0,3150248,46514
2022-08-24,Pennsylvania,18873,102,3169121,46616
2022-08-25,Pennsylvania,0,0,3169121,46616
2022-08-26,Pennsylvania,0,0,3169121,46616
2022-08-27,Pennsylvania,0,0,3169121,46616
2022-08-28,Pennsylvania,0,0,3169121,46616
2022-08-29,Pennsylvania,0,0,3169121,46616
2022-08-30,Pennsylvania,0,0,3169121,46616
2022-08-31,Pennsylvania,18264,120,3187385,46736
2022-09-01,Pennsylvania,0,0,3187385,46736
2022-09-02,Pennsylvania,0,0,3187385,46736
2022-09-03,Pennsylvania,0,0,3187385,46736
2022-09-04,Pennsylvania,0,0,3187385,46736
2022-09-05,Pennsylvania,921,0,3188306,46736
2022-09-06,Pennsylvania,0,0,3188306,46736
2022-09-07,Pennsylvania,15988,115,3204294,46851
2022-09-08,Pennsylvania,0,0,3204294,46851
2022-09-09,Pennsylvania,0,0,3204294,46851
2022-09-10,Pennsylvania,0,0,3204294,46851
2022-09-11,Pennsylvania,0,0,3204294,46851
2022-09-12,Pennsylvania,677,0,3204971,46851
2022-09-13,Pennsylvania,0,0,3204971,46851
2022-09-14,Pennsylvania,17506,139,3222477,46990
2022-09-15,Pennsylvania,0,0,3222477,46990
2022-09-16,Pennsylvania,0,0,3222477,46990
2022-09-17,Pennsylvania,0,0,3222477,46990
2022-09-18,Pennsylvania,0,0,3222477,46990
2022-09-19,Pennsylvania,1789,0,3224266,46990
2022-09-20,Pennsylvania,0,0,3224266,46990
2022-09-21,Pennsylvania,16515,128,3240781,47118
2022-09-22,Pennsylvania,0,0,3240781,47118
2022-09-23,Pennsylvania,0,0,3240781,47118
2022-09-24,Pennsylvania,0,0,3240781,47118
2022-09-25,Pennsylvania,0,0,3240781,47118
2022-09-26,Pennsylvania,995,0,3241776,47118
2022-09-27,Pennsylvania,0,0,3241776,47118
2022-09-28,Pennsylvania,14210,115,3255986,47233
2022-09-29,Pennsylvania,0,0,3255986,47233
2022-09-30,Pennsylvania,0,0,3255986,47233
2022-10-01,Pennsylvania,0,0,3255986,47233
2022-10-02,Pennsylvania,0,0,3255986,47233
2022-10-03,Pennsylvania,315,0,3256301,47233
2022-10-04,Pennsylvania,0,0,3256301,47233
2022-10-05,Pennsylvania,12116,110,3268417,47343
2022-10-06,Pennsylvania,0,0,3268417,47343
2022-10-07,Pennsylvania,0,0,3268417,47343
2022-10-08,Pennsylvania,0,0,3268417,47343
2022-10-09,Pennsylvania,0,0,3268417,47343
2022-10-10,Pennsylvania,635,0,3269052,47343
2022-10-11,Pennsylvania,0,0,3269052,47343
2022-10-12,Pennsylvania,12621,119,3281673,47462
2022-10-13,Pennsylvania,0,0,3281673,47462
2022-10-14,Pennsylvania,0,0,3281673,47462
2022-10-15,Pennsylvania,0,0,3281673,47462
2022-10-16,Pennsylvania,0,0,3281673,47462
2022-10-17,Pennsylvania,556,0,3282229,47462
2022-10-18,Pennsylvania,0,0,3282229,47462
2022-10-19,Pennsylvania,10843,140,3293072,47602
2022-10-20,Pennsylvania,0,0,3293072,47602
2022-10-21,Pennsylvania,0,0,3293072,47602
2022-10-22,Pennsylvania,0,0,3293072,47602
2022-10-23,Pennsylvania,0,0,3293072,47602
2022-10-24,Pennsylvania,1448,0,3294520,47602
2022-10-25,Pennsylvania,0,0,3294520,47602
2022-10-26,Pennsylvania,11779,123,3306299,47725
2022-10-27,Pennsylvania,0,0,3306299,47725
2022-10-28,Pennsylvania,0,0,3306299,47725
2022-10-29,Pennsylvania,0,0,3306299,47725
2022-10-30,Pennsylvania,0,0,3306299,47725
2022-10-31,Pennsylvania,573,0,3306872,47725
2022-11-01,Pennsylvania,0,0,3306872,47725
2022-11-02,Pennsylvania,12465,135,3319337,47860
2022-11-03,Pennsylvania,0,0,3319337,47860
2022-11-04,Pennsylvania,0,0,3319337,47860
2022-11-05,Pennsylvania,0,0,3319337,47860
2022-11-06,Pennsylvania,0,0,3319337,47860
2022-11-07,Pennsylvania,636,0,3319973,47860
2022-11-08,Pennsylvania,0,0,3319973,47860
2022-11-09,Pennsylvania,11572,154,3331545,48014
2022-11-10,Pennsylvania,0,0,3331545,48014
2022-11-11,Pennsylvania,0,87,3331545,48101
2022-11-12,Pennsylvania,0,0,3331545,48101
2022-11-13,Pennsylvania,0,0,3331545,48101
2022-11-14,Pennsylvania,453,0,3331998,48101
2022-11-15,Pennsylvania,0,0,3331998,48101
2022-11-16,Pennsylvania,9500,131,3341498,48232
2022-11-17,Pennsylvania,0,0,3341498,48232
2022-11-18,Pennsylvania,0,0,3341498,48232
2022-11-19,Pennsylvania,0,0,3341498,48232
2022-11-20,Pennsylvania,0,0,3341498,48232
2022-11-21,Pennsylvania,491,0,3341989,48232
2022-11-22,Pennsylvania,0,0,3341989,48232
2022-11-23,Pennsylvania,9561,143,3351550,48375
2022-11-24,Pennsylvania,0,0,3351550,48375
2022-11-25,Pennsylvania,0,0,3351550,48375
2022-11-26,Pennsylvania,0,0,3351550,48375
2022-11-27,Pennsylvania,0,0,3351550,48375
2022-11-28,Pennsylvania,517,0,3352067,48375
2022-11-29,Pennsylvania,0,0,3352067,48375
2022-11-30,Pennsylvania,10213,112,3362280,48487
2022-12-01,Pennsylvania,0,0,3362280,48487
2022-12-02,Pennsylvania,0,0,3362280,48487
2022-12-03,Pennsylvania,0,0,3362280,48487
2022-12-04,Pennsylvania,0,0,3362280,48487
2022-12-05,Pennsylvania,846,0,3363126,48487
2022-12-06,Pennsylvania,0,0,3363126,48487
2022-12-07,Pennsylvania,13090,139,3376216,48626
2022-12-08,Pennsylvania,0,7,3376216,48633
2022-12-09,Pennsylvania,0,0,3376216,48633
2022-12-10,Pennsylvania,0,0,3376216,48633
2022-12-11,Pennsylvania,0,0,3376216,48633
2022-12-12,Pennsylvania,780,0,3376996,48633
2022-12-13,Pennsylvania,0,0,3376996,48633
2022-12-14,Pennsylvania,13058,133,3390054,48766
2022-12-15,Pennsylvania,0,0,3390054,48766
2022-12-16,Pennsylvania,0,0,3390054,48766
2022-12-17,Pennsylvania,0,0,3390054,48766
2022-12-18,Pennsylvania,0,0,3390054,48766
2022-12-19,Pennsylvania,887,0,3390941,48766
2022-12-20,Pennsylvania,0,0,3390941,48766
2022-12-21,Pennsylvania,13719,135,3404660,48901
2022-12-22,Pennsylvania,0,0,3404660,48901
2022-12-23,Pennsylvania,0,0,3404660,48901
2022-12-24,Pennsylvania,0,0,3404660,48901
2022-12-25,Pennsylvania,0,0,3404660,48901
2022-12-26,Pennsylvania,776,0,3405436,48901
2022-12-27,Pennsylvania,0,0,3405436,48901
2022-12-28,Pennsylvania,12189,91,3417625,48992
2022-12-29,Pennsylvania,0,0,3417625,48992
2022-12-30,Pennsylvania,0,0,3417625,48992
2022-12-31,Pennsylvania,0,0,3417625,48992
2023-01-01,Pennsylvania,0,0,3417625,48992
2023-01-02,Pennsylvania,706,0,3418331,48992
2023-01-03,Pennsylvania,0,0,3418331,48992
2023-01-04,Pennsylvania,15013,147,3433344,49139
2023-01-05,Pennsylvania,0,0,3433344,49139
2023-01-06,Pennsylvania,0,0,3433344,49139
2023-01-07,Pennsylvania,0,0,3433344,49139
2023-01-08,Pennsylvania,0,0,3433344,49139
2023-01-09,Pennsylvania,1417,0,3434761,49139
2023-01-10,Pennsylvania,0,0,3434761,49139
2023-01-11,Pennsylvania,13813,225,3448574,49364
2023-01-12,Pennsylvania,0,0,3448574,49364
2023-01-13,Pennsylvania,0,0,3448574,49364
2023-01-14,Pennsylvania,0,0,3448574,49364
2023-01-15,Pennsylvania,0,0,3448574,49364
2023-01-16,Pennsylvania,754,0,3449328,49364
2023-01-17,Pennsylvania,0,0,3449328,49364
2023-01-18,Pennsylvania,10291,132,3459619,49496
2023-01-19,Pennsylvania,0,0,3459619,49496
2023-01-20,Pennsylvania,0,0,3459619,49496
2023-01-21,Pennsylvania,0,0,3459619,49496
2023-01-22,Pennsylvania,0,0,3459619,49496
2023-01-23,Pennsylvania,925,0,3460544,49496
2023-01-24,Pennsylvania,0,0,3460544,49496
2023-01-25,Pennsylvania,10015,235,3470559,49731
2023-01-26,Pennsylvania,0,0,3470559,49731
2023-01-27,Pennsylvania,0,0,3470559,49731
2023-01-28,Pennsylvania,0,0,3470559,49731
2023-01-29,Pennsylvania,0,0,3470559,49731
2023-01-30,Pennsylvania,826,0,3471385,49731
2023-01-31,Pennsylvania,0,0,3471385,49731
2023-02-01,Pennsylvania,9443,155,3480828,49886
2023-02-02,Pennsylvania,0,0,3480828,49886
2023-02-03,Pennsylvania,0,0,3480828,49886
2023-02-04,Pennsylvania,0,0,3480828,49886
2023-02-05,Pennsylvania,0,0,3480828,49886
2023-02-06,Pennsylvania,0,0,3480828,49886
2023-02-07,Pennsylvania,0,0,3480828,49886
2023-02-08,Pennsylvania,11154,128,3491982,50014
2023-02-09,Pennsylvania,0,0,3491982,50014
2023-02-10,Pennsylvania,0,0,3491982,50014
2023-02-11,Pennsylvania,0,0,3491982,50014
2023-02-12,Pennsylvania,0,0,3491982,50014
2023-02-13,Pennsylvania,720,0,3492702,50014
2023-02-14,Pennsylvania,0,0,3492702,50014
2023-02-15,Pennsylvania,10493,133,3503195,50147
2023-02-16,Pennsylvania,0,0,3503195,50147
2023-02-17,Pennsylvania,0,0,3503195,50147
2023-02-18,Pennsylvania,0,0,3503195,50147
2023-02-19,Pennsylvania,0,0,3503195,50147
2023-02-20,Pennsylvania,410,0,3503605,50147
2023-02-21,Pennsylvania,0,0,3503605,50147
2023-02-22,Pennsylvania,10015,113,3513620,50260
2023-02-23,Pennsylvania,0,0,3513620,50260
2023-02-24,Pennsylvania,0,0,3513620,50260
2023-02-25,Pennsylvania,0,0,3513620,50260
2023-02-26,Pennsylvania,0,0,3513620,50260
2023-02-27,Pennsylvania,408,0,3514028,50260
2023-02-28,Pennsylvania,0,8,3514028,50268
2023-03-01,Pennsylvania,8268,112,3522296,50380
2023-03-02,Pennsylvania,0,0,3522296,50380
2023-03-03,Pennsylvania,0,0,3522296,50380
2023-03-04,Pennsylvania,0,0,3522296,50380
2023-03-05,Pennsylvania,0,0,3522296,50380
2023-03-06,Pennsylvania,165,0,3522461,50380
2023-03-07,Pennsylvania,0,0,3522461,50380
2023-03-08,Pennsylvania,6876,117,3529337,50497
2023-03-09,Pennsylvania,0,5,3529337,50502
2023-03-10,Pennsylvania,0,0,3529337,50502
2023-03-11,Pennsylvania,0,0,3529337,50502
2023-03-12,Pennsylvania,0,0,3529337,50502
2023-03-13,Pennsylvania,0,0,3529337,50502
2023-03-14,Pennsylvania,0,0,3529337,50502
2023-03-15,Pennsylvania,6083,117,3535420,50619
2023-03-16,Pennsylvania,0,0,3535420,50619
2023-03-17,Pennsylvania,0,0,3535420,50619
2023-03-18,Pennsylvania,0,0,3535420,50619
2023-03-19,Pennsylvania,0,0,3535420,50619
2023-03-20,Pennsylvania,0,0,3535420,50619
2023-03-21,Pennsylvania,0,0,3535420,50619
2023-03-22,Pennsylvania,5198,102,3540618,50721
2023-03-23,Pennsylvania,0,0,3540618,50721
2020-02-12,Texas,1,0,1,0
2020-02-13,Texas,1,0,2,0
2020-02-14,Texas,0,0,2,0
2020-02-15,Texas,0,0,2,0
2020-02-16,Texas,0,0,2,0
2020-02-17,Texas,0,0,2,0
2020-02-18,Texas,0,0,2,0
2020-02-19,Texas,0,0,2,0
2020-02-20,Texas,0,0,2,0
2020-02-21,Texas,2,0,4,0
2020-02-22,Texas,0,0,4,0
2020-02-23,Texas,0,0,4,0
2020-02-24,Texas,6,0,10,0
2020-02-25,Texas,0,0,10,0
2020-02-26,Texas,0,0,10,0
2020-02-27,Texas,0,0,10,0
2020-02-28,Texas,1,0,11,0
2020-02-29,Texas,0,0,11,0
2020-03-01,Texas,0,0,11,0
2020-03-02,Texas,0,0,11,0
2020-03-03,Texas,0,0,11,0
2020-03-04,Texas,1,0,12,0
2020-03-05,Texas,4,0,16,0
2020-03-06,Texas,3,0,19,0
2020-03-07,Texas,0,0,19,0
2020-03-08,Texas,4,0,23,0
2020-03-09,Texas,1,0,24,0
2020-03-10,Texas,7,0,31,0
2020-03-11,Texas,2,0,33,0
2020-03-12,Texas,8,0,41,0
2020-03-13,Texas,17,0,58,0
2020-03-14,Texas,11,0,69,0
2020-03-15,Texas,11,0,80,0
2020-03-16,Texas,7,1,87,1
2020-03-17,Texas,19,0,106,1
2020-03-18,Texas,60,1,166,2
2020-03-19,Texas,82,2,248,4
2020-03-20,Texas,138,1,386,5
2020-03-21,Texas,161,0,547,5
2020-03-22,Texas,92,2,639,7
2020-03-23,Texas,89,0,728,7
2020-03-24,Texas,129,4,857,11
2020-03-25,Texas,275,2,1132,13
2020-03-26,Texas,410,8,1542,21
2020-03-27,Texas,429,4,1971,25
2020-03-28,Texas,410,5,2381,30
2020-03-29,Texas,341,5,2722,35
2020-03-30,Texas,343,11,3065,46
2020-03-31,Texas,523,11,3588,57
2020-04-01,Texas,814,8,4402,65
2020-04-02,Texas,550,15,4952,80
2020-04-03,Texas,821,18,5773,98
2020-04-04,Texas,793,26,6566,124
2020-04-05,Texas,551,12,7117,136
2020-04-06,Texas,1033,23,8150,159
2020-04-07,Texas,818,18,8968,177
2020-04-08,Texas,929,18,9897,195
2020-04-09,Texas,1475,33,11372,228
2020-04-10,Texas,919,21,12291,249
2020-04-11,Texas,917,16,13208,265
2020-04-12,Texas,568,23,13776,288
2020-04-13,Texas,711,32,14487,320
2020-04-14,Texas,816,45,15303,365
2020-04-15,Texas,803,30,16106,395
2020-04-16,Texas,822,33,16928,428
2020-04-17,Texas,1203,33,18131,461
2020-04-18,Texas,796,26,18927,487
2020-04-19,Texas,514,16,19441,503
2020-04-20,Texas,594,20,20035,523
2020-04-21,Texas,914,29,20949,552
2020-04-22,Texas,820,19,21769,571
2020-04-23,Texas,937,30,22706,601
2020-04-24,Texas,944,24,23650,625
2020-04-25,Texas,844,37,24494,662
2020-04-26,Texas,715,14,25209,676
2020-04-27,Texas,754,23,25963,699
2020-04-28,Texas,905,39,26868,738
2020-04-29,Texas,971,38,27839,776
2020-04-30,Texas,1233,52,29072,828
2020-05-01,Texas,1270,25,30342,853
2020-05-02,Texas,1091,22,31433,875
2020-05-03,Texas,866,15,32299,890
2020-05-04,Texas,835,24,33134,914
2020-05-05,Texas,1152,41,34286,955
2020-05-06,Texas,1155,30,35441,985
2020-05-07,Texas,1241,31,36682,1016
2020-05-08,Texas,1261,43,37943,1059
2020-05-09,Texas,906,27,38849,1086
2020-05-10,Texas,1188,24,40037,1110
2020-05-11,Texas,951,27,40988,1137
2020-05-12,Texas,1360,32,42348,1169
2020-05-13,Texas,1474,36,43822,1205
2020-05-14,Texas,1347,51,45169,1256
2020-05-15,Texas,1818,44,46987,1300
2020-05-16,Texas,879,30,47866,1330
2020-05-17,Texas,962,26,48828,1356
2020-05-18,Texas,960,6,49788,1362
2020-05-19,Texas,1292,43,51080,1405
2020-05-20,Texas,1289,38,52369,1443
2020-05-21,Texas,1072,37,53441,1480
2020-05-22,Texas,928,18,54369,1498
2020-05-23,Texas,1082,24,55451,1522
2020-05-24,Texas,599,11,56050,1533
2020-05-25,Texas,440,3,56490,1536
2020-05-26,Texas,1083,16,57573,1552
2020-05-27,Texas,1532,46,59105,1598
2020-05-28,Texas,1715,20,60820,1618
2020-05-29,Texas,1253,27,62073,1645
2020-05-30,Texas,1323,31,63396,1676
2020-05-31,Texas,1578,7,64974,1683
2020-06-01,Texas,1107,12,66081,1695
2020-06-02,Texas,1885,37,67966,1732
2020-06-03,Texas,1580,34,69546,1766
2020-06-04,Texas,1784,27,71330,1793
2020-06-05,Texas,1993,28,73323,1821
2020-06-06,Texas,1754,19,75077,1840
2020-06-07,Texas,871,6,75948,1846
2020-06-08,Texas,1378,10,77326,1856
2020-06-09,Texas,1945,30,79271,1886
2020-06-10,Texas,2500,30,81771,1916
2020-06-11,Texas,2001,26,83772,1942
2020-06-12,Texas,2259,23,86031,1965
2020-06-13,Texas,2089,24,88120,1989
2020-06-14,Texas,1422,6,89542,1995
2020-06-15,Texas,2184,23,91726,2018
2020-06-16,Texas,4247,39,95973,2057
2020-06-17,Texas,3493,42,99466,2099
2020-06-18,Texas,3211,38,102677,2137
2020-06-19,Texas,4645,31,107322,2168
2020-06-20,Texas,4272,18,111594,2186
2020-06-21,Texas,3292,9,114886,2195
2020-06-22,Texas,4760,18,119646,2213
2020-06-23,Texas,5080,33,124726,2246
2020-06-24,Texas,6584,46,131310,2292
2020-06-25,Texas,5473,29,136783,2321
2020-06-26,Texas,5799,41,142582,2362
2020-06-27,Texas,6057,36,148639,2398
2020-06-28,Texas,4227,10,152866,2408
2020-06-29,Texas,5890,22,158756,2430
2020-06-30,Texas,7947,52,166703,2482
2020-07-01,Texas,8123,36,174826,2518
2020-07-02,Texas,7434,44,182260,2562
2020-07-03,Texas,7789,47,190049,2609
2020-07-04,Texas,5658,37,195707,2646
2020-07-05,Texas,4430,20,200137,2666
2020-07-06,Texas,9213,60,209350,2726
2020-07-07,Texas,9814,90,219164,2816
2020-07-08,Texas,9952,119,229116,2935
2020-07-09,Texas,10909,102,240025,3037
2020-07-10,Texas,9923,92,249948,3129
2020-07-11,Texas,8332,77,258280,3206
2020-07-12,Texas,6531,40,264811,3246
2020-07-13,Texas,8921,67,273732,3313
2020-07-14,Texas,10906,136,284638,3449
2020-07-15,Texas,11840,141,296478,3590
2020-07-16,Texas,15038,154,311516,3744
2020-07-17,Texas,9738,145,321254,3889
2020-07-18,Texas,8805,83,330059,3972
2020-07-19,Texas,7977,61,338036,4033
2020-07-20,Texas,7636,127,345672,4160
2020-07-21,Texas,9922,159,355594,4319
2020-07-22,Texas,10967,203,366561,4522
2020-07-23,Texas,9543,192,376104,4714
2020-07-24,Texas,7558,162,383662,4876
2020-07-25,Texas,7947,126,391609,5002
2020-07-26,Texas,4129,88,395738,5090
2020-07-27,Texas,6557,1202,402295,6292
2020-07-28,Texas,10554,226,412849,6518
2020-07-29,Texas,9042,316,421891,6834
2020-07-30,Texas,10243,153,432134,6987
2020-07-31,Texas,10956,286,443090,7273
2020-08-01,Texas,5134,204,448224,7477
2020-08-02,Texas,6535,43,454759,7520
2020-08-03,Texas,8782,177,463541,7697
2020-08-04,Texas,9564,254,473105,7951
2020-08-05,Texas,9362,201,482467,8152
2020-08-06,Texas,7635,248,490102,8400
2020-08-07,Texas,8164,280,498266,8680
2020-08-08,Texas,6339,205,504605,8885
2020-08-09,Texas,5787,99,510392,8984
2020-08-10,Texas,6790,80,517182,9064
2020-08-11,Texas,7716,247,524898,9311
2020-08-12,Texas,6927,334,531825,9645
2020-08-13,Texas,6980,234,538805,9879
2020-08-14,Texas,8865,316,547670,10195
2020-08-15,Texas,7673,184,555343,10379
2020-08-16,Texas,8121,119,563464,10498
2020-08-17,Texas,5594,61,569058,10559
2020-08-18,Texas,8162,239,577220,10798
2020-08-19,Texas,5403,245,582623,11043
2020-08-20,Texas,5277,205,587900,11248
2020-08-21,Texas,5505,235,593405,11483
2020-08-22,Texas,5751,167,599156,11650
2020-08-23,Texas,2988,110,602144,11760
2020-08-24,Texas,5477,64,607621,11824
2020-08-25,Texas,6086,188,613707,12012
2020-08-26,Texas,6129,200,619836,12212
2020-08-27,Texas,3811,232,623647,12444
2020-08-28,Texas,4845,171,628492,12615
2020-08-29,Texas,5342,118,633834,12733
2020-08-30,Texas,2713,74,636547,12807
2020-08-31,Texas,3770,50,640317,12857
2020-09-01,Texas,5217,147,645534,13004
2020-09-02,Texas,4310,181,649844,13185
2020-09-03,Texas,3477,202,653321,13387
2020-09-04,Texas,5468,129,658789,13516
2020-09-05,Texas,4457,144,663246,13660
2020-09-06,Texas,2092,79,665338,13739
2020-09-07,Texas,871,42,666209,13781
2020-09-08,Texas,4218,74,670427,13855
2020-09-09,Texas,4722,131,675149,13986
2020-09-10,Texas,2739,12,677888,13998
2020-09-11,Texas,5407,281,683295,14279
2020-09-12,Texas,2626,105,685921,14384
2020-09-13,Texas,4020,74,689941,14458
2020-09-14,Texas,4606,50,694547,14508
2020-09-15,Texas,6962,153,701509,14661
2020-09-16,Texas,4525,142,706034,14803
2020-09-17,Texas,4389,106,710423,14909
2020-09-18,Texas,3229,128,713652,15037
2020-09-19,Texas,3262,87,716914,15124
2020-09-20,Texas,5546,35,722460,15159
2020-09-21,Texas,22276,53,744736,15212
2020-09-22,Texas,4333,110,749069,15322
2020-09-23,Texas,4482,133,753551,15455
2020-09-24,Texas,4828,132,758379,15587
2020-09-25,Texas,3265,50,761644,15637
2020-09-26,Texas,2998,155,764642,15792
2020-09-27,Texas,5897,39,770539,15831
2020-09-28,Texas,3140,67,773679,15898
2020-09-29,Texas,6864,96,780543,15994
2020-09-30,Texas,3484,108,784027,16102
2020-10-01,Texas,4039,118,788066,16220
2020-10-02,Texas,5896,87,793962,16307
2020-10-03,Texas,5449,133,799411,16440
2020-10-04,Texas,3029,31,802440,16471
2020-10-05,Texas,4095,48,806535,16519
2020-10-06,Texas,4656,103,811191,16622
2020-10-07,Texas,5975,125,817166,16747
2020-10-08,Texas,4566,106,821732,16853
2020-10-09,Texas,4509,102,826241,16955
2020-10-10,Texas,3517,64,829758,17019
2020-10-11,Texas,2992,28,832750,17047
2020-10-12,Texas,4057,26,836807,17073
2020-10-13,Texas,5509,92,842316,17165
2020-10-14,Texas,5852,111,848168,17276
2020-10-15,Texas,5809,86,853977,17362
2020-10-16,Texas,5590,92,859567,17454
2020-10-17,Texas,4426,64,863993,17518
2020-10-18,Texas,5383,23,869376,17541
2020-10-19,Texas,4704,23,874080,17564
2020-10-20,Texas,5869,80,879949,17644
2020-10-21,Texas,6472,99,886421,17743
2020-10-22,Texas,5293,17,891714,17760
2020-10-23,Texas,7676,114,899390,17874
2020-10-24,Texas,7267,124,906657,17998
2020-10-25,Texas,3935,44,910592,18042
2020-10-26,Texas,6648,35,917240,18077
2020-10-27,Texas,7235,78,924475,18155
2020-10-28,Texas,7770,96,932245,18251
2020-10-29,Texas,7110,121,939355,18372
2020-10-30,Texas,6668,105,946023,18477
2020-10-31,Texas,7428,72,953451,18549
2020-11-01,Texas,4338,33,957789,18582
2020-11-02,Texas,7991,44,965780,18626
2020-11-03,Texas,8512,96,974292,18722
2020-11-04,Texas,10627,148,984919,18870
2020-11-05,Texas,8975,130,993894,19000
2020-11-06,Texas,10014,125,1003908,19125
2020-11-07,Texas,5929,94,1009837,19219
2020-11-08,Texas,6935,37,1016772,19256
2020-11-09,Texas,9798,42,1026570,19298
2020-11-10,Texas,11644,125,1038214,19423
2020-11-11,Texas,12857,121,1051071,19544
2020-11-12,Texas,9727,161,1060798,19705
2020-11-13,Texas,12584,212,1073382,19917
2020-11-14,Texas,9750,118,1083132,20035
2020-11-15,Texas,7368,75,1090500,20110
2020-11-16,Texas,11281,47,1101781,20157
2020-11-17,Texas,10895,121,1112676,20278
2020-11-18,Texas,13222,193,1125898,20471
2020-11-19,Texas,13778,218,1139676,20689
2020-11-20,Texas,13687,183,1153363,20872
2020-11-21,Texas,10904,132,1164267,21004
2020-11-22,Texas,8494,79,1172761,21083
2020-11-23,Texas,11073,61,1183834,21144
2020-11-24,Texas,20532,194,1204366,21338
2020-11-25,Texas,14917,198,1219283,21536
2020-11-26,Texas,4610,173,1223893,21709
2020-11-27,Texas,4621,53,1228514,21762
2020-11-28,Texas,6226,85,1234740,21847
2020-11-29,Texas,12143,53,1246883,21900
2020-11-30,Texas,15060,68,1261943,21968
2020-12-01,Texas,13352,236,1275295,22204
2020-12-02,Texas,18544,218,1293839,22422
2020-12-03,Texas,17912,223,1311751,22645
2020-12-04,Texas,14104,245,1325855,22890
2020-12-05,Texas,11175,221,1337030,23111
2020-12-06,Texas,9219,76,1346249,23187
2020-12-07,Texas,14821,71,1361070,23258
2020-12-08,Texas,13890,181,1374960,23439
2020-12-09,Texas,15267,288,1390227,23727
2020-12-10,Texas,13132,240,1403359,23967
2020-12-11,Texas,58246,241,1461605,24208
2020-12-12,Texas,11475,192,1473080,24400
2020-12-13,Texas,6725,101,1479805,24501
2020-12-14,Texas,13602,81,1493407,24582
2020-12-15,Texas,19661,214,1513068,24796
2020-12-16,Texas,21754,282,1534822,25078
2020-12-17,Texas,16511,258,1551333,25336
2020-12-18,Texas,19346,272,1570679,25608
2020-12-19,Texas,13376,233,1584055,25841
2020-12-20,Texas,7830,107,1591885,25948
2020-12-21,Texas,16883,216,1608768,26164
2020-12-22,Texas,22118,199,1630886,26363
2020-12-23,Texas,20674,261,1651560,26624
2020-12-24,Texas,7991,255,1659551,26879
2020-12-25,Texas,2068,163,1661619,27042
2020-12-26,Texas,5733,20,1667352,27062
2020-12-27,Texas,22669,48,1690021,27110
2020-12-28,Texas,20468,135,1710489,27245
2020-12-29,Texas,23779,254,1734268,27499
2020-12-30,Texas,19418,322,1753686,27821
2020-12-31,Texas,16841,334,1770527,28155
2021-01-01,Texas,7779,279,1778306,28434
2021-01-02,Texas,14057,74,1792363,28508
2021-01-03,Texas,16019,46,1808382,28554
2021-01-04,Texas,23104,127,1831486,28681
2021-01-05,Texas,30992,268,1862478,28949
2021-01-06,Texas,25322,329,1887800,29278
2021-01-07,Texas,22626,367,1910426,29645
2021-01-08,Texas,24078,464,1934504,30109
2021-01-09,Texas,17543,332,1952047,30441
2021-01-10,Texas,14034,158,1966081,30599
2021-01-11,Texas,23740,121,1989821,30720
2021-01-12,Texas,27215,297,2017036,31017
2021-01-13,Texas,23108,379,2040144,31396
2021-01-14,Texas,29900,423,2070044,31819
2021-01-15,Texas,24562,393,2094606,32212
2021-01-16,Texas,18319,369,2112925,32581
2021-01-17,Texas,12466,166,2125391,32747
2021-01-18,Texas,11204,111,2136595,32858
2021-01-19,Texas,21867,318,2158462,33176
2021-01-20,Texas,28007,456,2186469,33632
2021-01-21,Texas,21466,443,2207935,34075
2021-01-22,Texas,18268,421,2226203,34496
2021-01-23,Texas,13933,363,2240136,34859
2021-01-24,Texas,7713,191,2247849,35050
2021-01-25,Texas,20411,186,2268260,35236
2021-01-26,Texas,20594,308,2288854,35544
2021-01-27,Texas,19746,480,2308600,36024
2021-01-28,Texas,19499,410,2328099,36434
2021-01-29,Texas,18719,370,2346818,36804
2021-01-30,Texas,13766,292,2360584,37096
2021-01-31,Texas,12376,146,2372960,37242
2021-02-01,Texas,39190,163,2412150,37405
2021-02-02,Texas,18220,355,2430370,37760
2021-02-03,Texas,17964,443,2448334,38203
2021-02-04,Texas,13573,407,2461907,38610
2021-02-05,Texas,14375,429,2476282,39039
2021-02-06,Texas,8500,291,2484782,39330
2021-02-07,Texas,7535,160,2492317,39490
2021-02-08,Texas,10883,165,2503200,39655
2021-02-09,Texas,13232,318,2516432,39973
2021-02-10,Texas,13084,324,2529516,40297
2021-02-11,Texas,11876,364,2541392,40661
2021-02-12,Texas,12285,402,2553677,41063
2021-02-13,Texas,8007,257,2561684,41320
2021-02-14,Texas,4507,120,2566191,41440
2021-02-15,Texas,2922,44,2569113,41484
2021-02-16,Texas,3630,62,2572743,41546
2021-02-17,Texas,4487,104,2577230,41650
2021-02-18,Texas,2354,114,2579584,41764
2021-02-19,Texas,5898,236,2585482,42000
2021-02-20,Texas,5507,202,2590989,42202
2021-02-21,Texas,6390,119,2597379,42321
